id,value,lemmata
150286502,0,bank traag met controle mkb-derivaat
150286503,0,opkomen spanning
150286504,-1,uitzonderlijk beleid ECB vertroebelen zicht op risico
150286506,-1,fitch groeivooruitzicht voor Finland nog zwak dan eerder verwachten
150286508,1,Kamp voorzien samenwerking met CDA en D66 bij lastenverlichting ondersteuning bij aannemen gehandicapt eenvoudig
150286509,-1,taxichauffeur moeten niet zeuren
150286510,1,S P zien groei- herstel Portugal
150286511,-1,fondsmanager waarschuwen voor knappen obligatiebubbel
150286512,-1,inkomenskloof tussen top en werkvloer nemen fors toe
150286514,-1,Griekenland riskeren rood kaart
150286515,-1,aardbeving leiden tot waardedaling
150286528,-1,huizenprijs ver in plus
150286531,-1,Sentiment chinese ondernemer dalen
150286533,1,robot komen geen baan halen maar komen welvaart brengen
150286535,0,euro trekken aan maar ABN_Amro verlagen toch koersdoel
150286536,0,eurocrisis zijn van ons allemaal
150286550,1,consument voor_het_eerst na crisis positief stemmen investering nemen ook toe werkloosheid dalen
150286551,0,griekse regering hopen geld te lenen van nationaal nutsbedrijf
150286557,0,onder pariteit
150286558,0,zo zien € 1140.000.000.000 eruit
150286559,0,pensioenpremie laag voor veel werknemer
150286561,1,franse autofabrikant werken aan herstel en krabbelen op na crisis
150286562,0,China moeten accepteren dat bedrijf kunnen omvallen '; Leland Miller proberen met eigen analyse realistisch beeld van economie China te geven
150286565,0,enquête naar invoering euro
150286566,1,universiteit als kraamkamer van bedrijf
150286568,-1,Klaas_Mulder slap plan staan werkelijk aanpak van ons probleem in_de_weg
150286570,0,consument willen niet groen kopen die willen gewoon gaaf merk
150286572,0,levensloop laat belastingprikkel
150286573,0,geen plan geen geld
150286575,0,hoog tijd om verspillen innovatiebox af te schaffen
150286576,0,kredietunie moeten zich vooral goed onderscheiden
150286577,-1,computer drijven secretaresse van arbeidsmarkt
150286579,-1,sap schrappen voor twee keer in jaar tijd duizend banen
150286580,-1,webshop vanaf keukentafel brengen zijn klant tot wanhoop internetverkoper steeds ver verstrikken in financieel probleem
150286583,0,voer snel nieuw belastingstelsel in
150286584,0,Air_France-KLM beboeten door AMF
150286585,-1,Leven lang leren zijn hol frase
150286589,-1,hoe Grieken_Henk_Kamp met zijn oor doen klapperen
150286590,0,consument houden spaargeld vast
150286591,0,gasbaten dit jaar laag dan verwachten
150286592,0,American Eagle Energy schrappen een rentebetaling aan obligatiehouder
150286593,-1,Euro nog hard onderuit na amerikaans banenrapport
150286594,1,"hoofdindex wederom stap dicht bij magisch grens van 500 punt + 10,7 -10,2"
150286595,1,nikkei bereiken nieuw record
150286596,0,verlies na prima banenrapport VS
150286597,1,China openen luik voor buitenlands kapitaal belemmering op investering deels opheffen
150286601,-1,corporatie zijn nog altijd naïef over derivaat
150286602,-1,"euro dalen na rentebesluit weer in waarde € 1 naderen $ 1,10"
150286603,0,India lijken groot belofte maar risico zijn groot renteverhoging en stijging olieprijs kunnen feestvreugde bederven
150286604,0,olie als water
150286605,1,ontwikkelingsmaatschappij zwitserse zakmes van provincie
150286606,0,europese commissie wijzen kritiek van CPB op tekortdefinitie af
150286607,0,CPB verhogen raming groei nederlands economie door terugdraaien gaswinning gaan deel van groei verliezen
150286608,1,ECB euforisch over groei in eurozone herstel lening Stabiliteitspact griekse bank regel groei uitsmijter
150286609,1,aantal reiziger dat Europa bezoeken blijven ook dit jaar stijgen
150286610,0,bedrijf lenen zonder rente
150286611,0,financieel agenda
150286613,0,luchthaven Lelystad al beginnen met aanbesteding voor uitbreiding
150286614,1,AEX sluiten hoog na toelichting op opkoopprogramma ECB
150286616,0,zijn hoog wel hoog
150286617,0,monetair bondscoach verdelen over ECB
150286618,0,BAM verkopen Nelis_De_Ruiter
150286619,0,canadees-brits consortium CDPQ kopen 40 -belang in Eurostar
150286621,0,euro naderen laag niveau in elf jaar in aanloop naar QE
150286622,0,financieel agenda
150286624,-1,indiase en poolse centraal bank pogen munt te verzwakken
150286625,0,introduceren boeterente voor bedrijf die klein leverancier te laat betalen '; CDA en onl willen aanpak van afnemer die voldoen van rekening uitstellen
150286626,1,londens City boeken overwinning op concurrent in eurozone
150286627,1,Holland_Casino doorbreken negatief spiraal
150286628,-1,olieprijs en dollar punt van zorg
150286629,-1,voor Merkel en Juncker zijn drie griekse lening nog taboe bondskanselier gaan niet in op netelig kwestie bij bezoek aan Brussel
150286630,-1,nieuw weeffout in ontslagrecht weer extra kost voor werkgever
150286631,0,rokende gokker trekken Holland_Casino uit rood cijfer
150286632,1,CBS zien langzaam herstel van nederlands export naar Griekenland
150286633,-1,Orders maken bouwen niet minder sober
150286634,1,Rabo verhogen koersdoel Ahold
150286637,1,consument gooien remmen los
150286639,0,griekse rente dalen iets maar zorg over instabiliteit blijven
150286641,0,maken snel weg vrij voor veel kredietunie coöperatie van en voor mkb-ondernemer vorm nodig alternatief voor financiering via bank vinden CDA en PvdA
150286649,0,Denemarken laten euro niet los
150286651,-1,Frans verzet tegen brusselse bezuinigingseis nog veel snoeien schaden economisch herstel zeggen Frankrijk
150286654,-1,Vakbond schokken over ontslaan bij nederlands vestiging RBS
150286656,0,duur woning stijgen hard in prijs
150286659,-1,Ozb stijgen dit jaar sterk dan met Rijk zijn afspreken
150286665,1,nederlands staat halen ruim € 2 mrd op met twee kortlopen lening
150286667,1,licht groei van chinese industrie
150286668,1,keuzemogelijkheid in pensioenstelsel vergroten betrokkenheid werknemer
150286670,-1,groei japanse industrie zwakt af
150286672,1,dekkingsgraad in februari verbeteren tot net boven grens
150286673,0,deflatie lijken alweer over hoogtepunt heen
150286675,1,ASR zijn helemaal klaar voor beurs verzekeraar staan er nog goed voor dan jaar geleden dus beursgang lijken veilig optie
150286676,1,Nederland kunnen profiteren van hervorming sociaal zekerheid in India
150286677,0,India halen China in als snel groeien titaan '; cijfer uit New_Delhi laten wisseling van wacht zien onder supermacht
150286678,1,franse kabelaar altice blikvanger in hoog AEX na overname
150286680,1,Nasdaq door grens van 5000 punt mede met_dank_aan NXP
150286681,1,laag rente China doen beurs goed
150286683,0,centraal bank verlagen rente
150286684,-1,Credit_Suisse vrezen boete of schikking
150286686,-1,slechts enkel fonds beleggen risicovol
150286687,1,spaanse Bankia zien winst stijgen
150286688,-1,brit willen verkoop gasveld aan russische miljardair blokkeren
150286689,-1,financieel agenda
150286691,1,het gaan weer goed met economie
150286692,0,India willen investeerder aantrekken om economisch groei aan te jagen
150286693,0,Start nu met hervorming
150286695,0,Henk_Pijlman Den_Haag hebben ereschuld om nu in gronings economie te investeren
150286702,0,Musea krijgen liever geld dan het te lenen
150286706,0,ECB veranderen markt in Wonderland Pensioenbeleggers maken zich zorg over negatief rente op staatsobligatie
150286710,-1,bronzen pensioenstelsel maken Nederland gevaarlijk illiquide
150286711,-1,Frankrijk moeten van Europese_Commissie nog fors bezuinigen
150286715,-1,in dreigen valutaoorlog verzwakken nu ook China koers van eigen munt
150286716,-1,beurs sluiten week in mineur af
150286717,0,crowdfunding vergen professioneel informatie Geldverschaffer hebben recht te_weten wat onderneming met geld gaan doen en welk risico hij daarbij lopen
150286720,0,nederlands arbeidsmarkt tellen in januari veel baan en veel werkzoekende aantal jong op_de_markt nemen weer toe en oud blijven lang werk
150286721,1,verlening van krediet in eurozone trekken ver aan
150286722,1,vertrouwen duitse consument stijgen
150286724,-1,economisch neergang kosten tienduizend Russen hun baan
150286726,-1,rus zijn net als in sovjet-tijd veroordelen tot kaal aardappel eten
150286727,0,agrarisch sector met Dijksma op handelsmissie naar Mexico
150286728,0,nog geen duidelijkheid over aantal ontslaan bij KLM
150286729,-1,noodlijdend Oekraïne hopen op IMF-noodkrediet
150286730,0,varoufakis leggen claim op winst die ECB maken op griekse staatsobligatie
150286731,1,Apple en Google positief noot op mengen Wall_Street
150286734,0,Opkoopprogramma_ECB leiden tot run op obligatie het regenen laagterecord op obligatiemarkt
150286735,1,rekenrente hoeven geen splijtzwam te zijn in pensioendebat persoonlijk pensioen elimineren belangentegenstelling tussen jong en oud
150286738,1,detacheerder hebben wind in rug vooral Randstad en USG_People profiteren van gunstig verwachting over europese economie
150286739,0,financieel agenda
150286740,1,miniem groei chinese industrie
150286741,0,ook ierse rente duiken onder 1
150286742,1,Duits cao-akkoord zijn kans voor Europa
150286743,0,gaswinning
150286745,0,tennet onverantwoord risico of prachtig rendement
150286746,0,Parijs € 4 mrd extra bezuinigen
150286748,0,versoepeling regel nodig om crowdfunding te stimuleren
150286749,0,geven ABN_Amro op beurs nieuw soort aandeel verminderen focus op kort_termijn door langetermijnaandeelhouder veel zeggenschap te geven
150286752,0,V d betalen oud loon aan voltallig personeel
150286757,-1,bank en oliefonds drukken beurshandel in New_York
150286758,-1,bank pesten
150286762,1,Osborne britse economie kunnen die van Duitsland in vijftien jaar passeren
150286763,-1,pensioenfonds willen veel risico kunnen nemen laag rente worden nijpen probleem
150286768,0,belegger hongerig naar distributiecentra steeds veel logistiek vastgoed in Europa worden bouwen voordat er huurder zijn
150286769,1,bescheiden winst AEX in afwachting van rentebesluit Fed
150286771,-1,onderzoek ABN_Amro belegger verwachten zeepbel door actie ECB
150286772,1,groei omzet en winst Grandvision
150286774,0,deflatie hoeven allerminst ramp te zijn stellen BIS opvallen conclusie gezien opkoopprogramma van ECB
150286778,0,Federal_Reserve zetten een stap naar verhoging rente in VS Rente zullen minder snel oplopen dan denken zijn verwachting
150286779,1,Wall_Street speculeren volop over superbeursgang van taxibedrijf uber
150286781,1,Wall_Street blij met Janet_Yellen beurs sluiten dik in plus
150286787,1,bankierseed kunnen wel degelijk gedrag beïnvloeden inzicht gedragseconomie laten zien dat afleggen van eed zeker effect hebben zelfs als bankier er niet helemaal achter staat
150286790,-1,libor-fraudeur Rabobank krijgen beroepsverbod van brit
150286791,-1,winkelketen V d zwakt voorstel loonsverlaging af van 6 naar 2
150286792,-1,Washington ontstemmen Europa steunen chinese rivaal van wereldbank niet goed manier om met opkomen macht om te gaan
150286793,1,nieuw derivaat voor mkb beursgenoteerd via Euronext product moeten veilig en transparant alternatief zijn
150286794,-1,moody's geven Philips afwaardering
150286795,-1,marktpartij sceptisch over plannen tegen winkelleegstand
150286796,0,ziekenhuisfusie in Noord-Holland
150286797,-1,afnemen groei hypotheek
150286799,-1,omvallen Banco_de_Madrid wakkeren discussie aan over rol privaat bank Deconfiture leiden tot groot nervositeit onder spaanse elite
150286800,0,financieel agenda
150286801,0,inflatie in VS blijven nog lang laag en geven doorslag bij rentebesluit
150286802,0,pinterest halen $ 367 mln op
150286803,-1,beurs VS doen stap terug in opmaat naar fed-vergadering
150286804,0,kepler Cheuvreux verhogen advies
150286808,0,weinig mis met rendementsdenken wat geesteswetenschap kunnen leren van hard ingreep bij economie en Bedrijfskunde
150286809,0,blackstone zetten britse vakantiepark Center_Parcs in etalage
150286811,0,Retailagenda moeten winkel uit slop halen
150286812,0,chinese export van wapen nemen toe
150286815,1,ING voorzien licht groei afzet truck
150286824,0,Damrak net zo duur als Wall_Street aex-index naderen met ras schred grens van 500 punt
150286825,-1,innovatie na manipulatie
150286827,1,New_York sluiten in_navolging_van Europa op flink winst
150286828,0,beursgang worden weer sexy '; voor mkb zijn er nog te veel drempel om geld op te halen
150286829,0,"staat halen bijna € 2,5 mrd op"
150286831,-1,grootschalig kapitaalvlucht uit Europa komen op_gang
150286832,0,hint op hoog amerikaanse rente
150286833,0,sterk dollar kunnen rentestap Fed vertragen bijstelling van renteverwachting lijken nodig
150286834,0,financieel agenda
150286839,0,premier China groeidoelstelling van 7 zijn geen gemakkelijk opgave
150286851,0,noors model vertonen barst terwijl Nederland aardgasbaten verjubelen stoppen noren inkomst uit olie in speciaal fonds moeten wij dat voorbeeld alsnog volgen
150286853,-1,olieprijs malaise
150286854,-1,rijden door oliehart van Texas zijn crisis zichtbaar amerikaanse schaliewonder dreigen zijn glans te verliezen door kelderen olieprijs
150286857,0,Glaxo verkopen deel Aspen_Pharmacare
150286858,1,moeder al depreciatie geven Europa wind in rug
150286863,1,studie ABN_Amro signaal nederlands industrie staan op groen
150286864,-1,Amerikanen hebben minder vertrouwen in economie dan in januari en februari
150286865,0,"Boskalis en Fugro fier aan kop op beurs die oliefonds in AEX splijten + 9,16 -6,51"
150286870,1,Rabo kennen genoeg rust voor toekomst zonder Bruggink
150286871,1,Duits modemerk Hugo_Boss voorspellen goed resultaat in 2015
150286873,0,rente dalen maar marge stijgen voor bank herprijs lening
150286875,1,Italië lenen nog nooit zo goedkoop als donderdag
150286876,1,VS lucratief afzetmarkt voor nederlands bedrijf
150286879,0,financieel agenda
150286880,0,koersval euro stokken maar pariteit blijven in zicht belegger wachten nu op vergadering FOMC
150286881,1,beurs trekken zich op_aan koerswinst amerikaanse bank
150286882,-1,varoufakis halen uit naar ECB
150286883,0,Eurolanden moeten voor_elkaar inspringen bij tegenwind '; als er dan opnieuw recessie in Griekenland komen gaan wij inderdaad meebetalen aan griekse werkloosheidsuitkering en vice_versa
150286884,0,dnb-president Knot veel bevoegdheid naar Brussel
150286885,0,Rabo als een grootbank met rente onder 1
150286892,0,belastingvlucht naar België nemen ver toe Heineken ASML en zes ander concern hebben ruim € 20 mrd in België onderbrengen
150286893,1,snel economisch groei in Nederland
150286897,-1,zeer risicovol turbo nog altijd te_kopen bank beloven AFM te snijden in aanbod van speeder en sprinter maar vorig jaar zijn omzet in dit segment € 10 mrd
150286899,0,draghi's haarlemmerolie werken tegen al economisch kwaal
150286900,0,nieuw gesprek griekse hervorming
150286903,-1,vrezen voor hoog rente VS raken valuta opkomen markt
